File,Method,Average Duration(s),Average Size(MB),Average Buffer State(s),Average VMAF Score,Average VMAF Smoothness,Average Bitrate(bps),Stall Ratio(%),Stall Time(s),Switch Ratio(%),Total Size(MB)
ghent_trace_4.csv,QAOCS_RBA,1.99,1.84,49.55,99.04541154375696,0.73,7467.866608652864,1.23,0.11,0.04,149.33
fcc18_trace_0.csv,QAOCS_RBA,2.28,0.47,26.02,98.97472839982638,0.98,1642.4250007994954,1.41,0.10,0.56,33.67
lab_trace_2.csv,QAOCS_RBA,2.08,1.93,47.93,98.86734632412154,0.72,8006.031396711551,1.28,0.10,0.04,150.51
oboe_trace_0.csv,QAOCS_RBA,2.28,0.44,22.08,98.50094944656351,1.33,1599.9089942501253,1.39,0.09,0.60,31.86
lumos5g_trace_2.csv,QAOCS_RBA,2.09,2.03,49.95,98.90977129835187,0.90,7549.58742924996,1.30,0.08,0.06,156.44
fcc18_trace_4.csv,QAOCS_RBA,2.19,0.36,30.21,98.30452325452124,1.21,1347.009697137745,1.33,0.19,0.39,26.92
lumos5g_trace_3.csv,QAOCS_RBA,2.53,2.33,45.82,98.57495668458134,0.81,6950.691431939246,1.56,0.08,0.03,149.29
hsr_trace_4.csv,QAOCS_RBA,2.73,0.82,13.00,98.53907807358017,1.21,2440.6081122406417,3.39,1.40,0.49,48.42
ghent_trace_2.csv,QAOCS_RBA,2.05,1.85,48.61,98.95814673889305,0.86,7463.466991897186,1.27,0.08,0.05,146.28
ghent_trace_5.csv,QAOCS_RBA,2.07,1.82,41.43,98.8448318054735,0.81,7076.476236149334,1.28,0.08,0.13,141.67
oboe_trace_4.csv,QAOCS_RBA,2.03,0.69,29.17,98.32438865916005,1.20,2678.500079370855,1.27,0.10,0.54,54.58
lumos5g_trace_4.csv,QAOCS_MPC,2.12,1.89,43.91,98.90526077108566,0.73,7587.180144308881,1.30,0.10,0.01,145.17
oboe_trace_2.csv,QAOCS_MPC,3.52,3.09,4.58,98.55639010757865,1.01,7062.6355089157705,60.87,218.29,0.02,142.29
hsr_trace_2.csv,QAOCS_MPC,2.10,1.94,37.30,98.74430995069179,1.32,7858.449847413105,1.27,0.08,0.01,153.47
oboe_trace_1.csv,QAOCS_MPC,3.26,2.81,4.23,97.702732443644,2.45,6991.556842471582,84.31,865.87,0.02,143.22
hsr_trace_1.csv,QAOCS_MPC,2.28,2.09,5.75,98.83050092048457,0.66,7182.849926793789,21.13,52.95,0.01,148.73
fcc18_trace_3.csv,QAOCS_MPC,3.68,2.74,5.69,98.31320333171296,1.31,6474.7449965546475,53.33,208.70,0.02,123.46
fcc18_trace_1.csv,QAOCS_MPC,1.98,1.84,3.12,98.90622673408967,0.92,7373.331123006179,49.38,119.97,0.01,149.38
lumos5g_trace_1.csv,QAOCS_MPC,2.51,2.12,47.78,98.73863706348314,1.10,7462.322241255164,1.56,0.08,0.02,135.50
lab_trace_1.csv,QAOCS_MPC,2.09,1.77,45.49,98.75032372785718,0.85,7051.942205806308,1.30,0.09,0.01,136.25
fcc18_trace_2.csv,QAOCS_MPC,4.25,3.53,5.19,98.23644829876864,1.47,7632.7848066360275,73.68,369.70,0.03,134.27
ghent_trace_1.csv,QAOCS_MPC,2.35,1.91,46.81,98.62090773507705,0.96,6887.2216442113495,1.43,0.17,0.01,133.76
hsr_trace_3.csv,QAOCS_MPC,2.24,2.14,8.40,98.53313812623652,1.13,7795.7136436063365,31.94,142.62,0.01,153.82
oboe_trace_3.csv,QAOCS_MPC,2.19,2.09,3.48,98.61176642740786,1.00,7524.920012456953,56.76,139.98,0.01,154.61
ghent_trace_0.csv,QAOCS_MPC,2.12,1.94,52.09,99.10886253615253,0.65,7773.555249946615,1.32,0.09,0.01,147.08
lab_trace_3.csv,QAOCS_MPC,2.17,2.25,43.57,98.74198154840319,0.74,7782.444377663421,1.33,0.08,0.01,168.70
ghent_trace_3.csv,QAOCS_MPC,1.93,1.79,40.53,99.1408098446116,0.59,7741.202242045177,1.20,0.09,0.01,148.98
lab_trace_2.csv,QAOCS_MPC,2.09,2.05,43.34,99.00735882630042,0.65,8011.494365049531,1.28,0.08,0.01,159.71
oboe_trace_0.csv,QAOCS_MPC,2.87,2.28,3.94,97.90995842221403,1.91,6866.5071747205975,64.29,273.00,0.02,127.68
lumos5g_trace_2.csv,QAOCS_MPC,2.13,1.75,53.44,98.76625360866255,1.37,7488.7885745214435,1.30,0.08,0.01,134.63
lumos5g_trace_3.csv,QAOCS_MPC,2.03,1.92,51.41,98.99649769021299,0.64,7880.16912302793,1.25,0.08,0.01,153.59
ghent_trace_2.csv,QAOCS_MPC,2.20,2.04,43.48,98.62673618255965,1.17,7042.248731617969,1.37,0.08,0.01,149.17
lumos5g_trace_4.csv,QAOCS_BOLA,2.22,2.03,49.49,98.7204894417027,1.07,8120.646898654423,1.37,0.19,0.03,148.31
lumos5g_trace_5.csv,QAOCS_BOLA,2.29,1.87,48.78,98.64958580260593,0.85,6884.058071424908,1.43,0.08,0.04,130.76
lab_trace_0.csv,QAOCS_BOLA,2.42,2.15,46.39,98.75352201844527,1.05,7226.548381823416,1.49,0.08,0.03,143.80
oboe_trace_2.csv,QAOCS_BOLA,2.47,0.82,6.82,98.0906090788205,1.81,2933.1909761227143,5.97,1.96,0.42,55.14
lab_trace_4.csv,QAOCS_BOLA,2.06,1.84,41.37,98.63115987750415,1.00,6533.197700313233,1.28,0.08,0.03,143.51
hsr_trace_2.csv,QAOCS_BOLA,2.26,2.01,41.62,98.66064829433783,0.96,7110.070462935816,1.41,0.10,0.03,142.42
oboe_trace_1.csv,QAOCS_BOLA,3.03,0.49,4.97,97.97361841948675,2.53,1533.4986038199227,26.42,34.60,0.42,26.01
hsr_trace_1.csv,QAOCS_BOLA,2.15,1.28,18.07,98.70950877290291,0.88,4932.510921104678,1.33,0.23,0.11,95.72
fcc18_trace_3.csv,QAOCS_BOLA,2.30,0.72,6.12,98.19742512244791,2.37,2954.182024249973,5.71,1.43,0.51,50.58
fcc18_trace_1.csv,QAOCS_BOLA,2.63,1.30,13.49,98.48408019740076,1.10,4000.029756354323,1.64,0.13,0.15,79.23
lumos5g_trace_1.csv,QAOCS_BOLA,2.25,1.99,50.60,98.65933262752891,1.33,7223.053448868418,1.37,0.08,0.03,145.20
lab_trace_5.csv,QAOCS_BOLA,1.88,1.72,48.50,98.75175323467798,1.07,7545.746957254344,1.16,0.08,0.02,147.68
lab_trace_1.csv,QAOCS_BOLA,2.18,1.97,49.08,98.76458410389361,0.85,7643.531978245106,1.30,0.09,0.03,151.48
fcc18_trace_2.csv,QAOCS_BOLA,2.73,0.65,6.10,97.77251865279702,2.73,2187.9343811272197,3.39,0.13,0.58,38.30
ghent_trace_1.csv,QAOCS_BOLA,2.04,1.81,46.33,98.81750015656556,0.92,7240.168820941672,1.23,0.20,0.02,146.69
hsr_trace_3.csv,QAOCS_BOLA,2.27,1.13,13.74,98.65002891304171,1.33,4450.617555427358,8.45,10.00,0.20,80.45
oboe_trace_3.csv,QAOCS_BOLA,2.10,0.96,8.29,98.52318000578836,1.13,3659.0647881790633,1.27,0.09,0.23,75.59
ghent_trace_0.csv,QAOCS_BOLA,1.93,1.79,46.91,98.92164487403198,0.70,7076.461432209146,1.18,0.09,0.02,152.23
lab_trace_3.csv,QAOCS_BOLA,2.37,2.17,49.14,98.73578657575102,0.90,7385.936125120083,1.47,0.08,0.04,147.28
ghent_trace_3.csv,QAOCS_BOLA,2.07,1.75,37.90,98.67424140252227,0.77,7087.4151892035015,1.28,0.09,0.03,136.42
hsr_trace_0.csv,QAOCS_BOLA,2.07,0.97,11.44,98.60371521509728,1.52,3968.890143327559,8.97,8.67,0.24,75.45
ghent_trace_4.csv,QAOCS_BOLA,2.09,1.98,47.94,98.7889665572729,1.05,8004.823338128011,1.30,0.08,0.03,152.22
fcc18_trace_0.csv,QAOCS_BOLA,2.92,0.85,6.77,97.97532481971804,2.19,2633.6285554118,3.64,3.28,0.55,46.68
lab_trace_2.csv,QAOCS_BOLA,2.06,1.85,50.70,98.85896906591158,0.89,7637.058861341393,1.28,0.14,0.03,143.92
oboe_trace_0.csv,QAOCS_BOLA,2.48,0.71,5.91,98.62137100685337,1.01,2423.117859658777,7.69,6.76,0.54,45.98
lumos5g_trace_2.csv,QAOCS_BOLA,2.38,1.94,51.60,98.69550870861782,1.26,7251.814121205587,1.45,0.08,0.03,134.12
fcc18_trace_4.csv,QAOCS_BOLA,2.66,0.65,6.95,98.3740426459696,1.38,2507.529339073326,3.28,0.97,0.57,39.76
lumos5g_trace_3.csv,QAOCS_BOLA,2.26,1.98,51.00,98.81853607407203,1.04,7635.41393930929,1.41,0.08,0.06,140.27
hsr_trace_4.csv,QAOCS_BOLA,2.78,0.94,6.82,97.81756193555816,2.52,3216.7610840220204,21.67,40.61,0.40,56.40
ghent_trace_2.csv,QAOCS_BOLA,1.99,1.78,46.46,98.8329346565336,1.00,7407.527535525534,1.19,0.08,0.04,149.42
ghent_trace_5.csv,QAOCS_BOLA,2.06,1.84,42.94,99.04769230297904,0.70,7378.261652667425,1.28,0.09,0.04,143.31
oboe_trace_4.csv,QAOCS_BOLA,2.17,1.02,11.64,98.81917917250189,0.96,3915.098868962108,1.35,0.57,0.09,75.85
hsr_trace_0.txt.csv,QAOCS_BBA,2.16,0.93,14.12,98.45674701167266,1.46,3554.59533575042,2.67,6.59,0.21,69.83
oboe_trace_2.txt.csv,QAOCS_BBA,2.29,0.74,11.95,97.98617190217949,2.16,2527.853079847348,1.43,0.10,0.21,51.97
fcc18_trace_2.txt.csv,QAOCS_BBA,2.64,0.62,8.98,97.83033429852215,2.81,1974.4581179015793,4.84,4.94,0.34,38.40
fcc18_trace_4.txt.csv,QAOCS_BBA,1.95,0.45,9.11,97.98454325623355,2.39,1969.9223845538363,1.19,0.15,0.35,37.62
fcc18_trace_1.txt.csv,QAOCS_BBA,2.24,1.04,17.45,98.68570440161895,1.24,3841.7949252207814,1.37,0.41,0.14,75.63
ghent_trace_0.txt.csv,QAOCS_BBA,1.82,1.61,48.41,98.59906624951691,1.12,7025.047801705591,1.10,0.08,0.03,146.16
lumos5g_trace_4.txt.csv,QAOCS_BBA,2.10,1.78,49.35,98.65668333537518,0.91,6813.832515494399,1.30,0.09,0.04,137.20
ghent_trace_1.txt.csv,QAOCS_BBA,2.50,2.17,45.86,98.67216738254108,1.04,7378.395744676032,1.54,0.09,0.05,140.90
lab_trace_4.txt.csv,QAOCS_BBA,2.50,2.15,43.27,98.52330895950594,1.35,6869.6117483627795,1.54,0.21,0.05,139.91
oboe_trace_3.txt.csv,QAOCS_BBA,1.99,0.87,17.58,97.72625068393369,2.97,3684.1982122344816,1.23,0.21,0.20,70.72
lab_trace_2.txt.csv,QAOCS_BBA,2.03,1.68,48.39,98.76508948869001,0.88,6962.096710537665,1.23,0.11,0.04,136.12
lumos5g_trace_1.txt.csv,QAOCS_BBA,1.94,1.63,48.02,98.76192054202563,0.98,6519.221330252647,1.20,0.08,0.04,135.34
lab_trace_0.txt.csv,QAOCS_BBA,2.00,1.82,46.74,98.77324460523884,0.94,7252.499825639117,1.23,0.08,0.04,147.05
ghent_trace_5.txt.csv,QAOCS_BBA,2.04,1.86,47.31,98.79441572385983,0.70,7871.073962833738,1.27,0.08,0.04,147.10
hsr_trace_4.txt.csv,QAOCS_BBA,1.91,0.55,12.28,98.20407114210616,1.64,2598.589173942448,5.75,6.02,0.11,48.01
ghent_trace_2.txt.csv,QAOCS_BBA,1.97,1.72,45.97,98.92336633668432,0.91,7552.079437754213,1.22,0.09,0.04,141.16
lab_trace_3.txt.csv,QAOCS_BBA,2.28,2.11,47.10,98.79935211785241,0.81,7160.713852490757,1.39,0.12,0.04,151.60
hsr_trace_3.txt.csv,QAOCS_BBA,2.17,1.05,17.54,98.33876140719468,1.72,4421.745047422775,5.41,8.08,0.16,77.66
hsr_trace_1.txt.csv,QAOCS_BBA,2.06,1.21,20.15,98.74591321705253,1.08,5017.471056387409,1.27,0.10,0.22,95.47
lab_trace_5.txt.csv,QAOCS_BBA,2.06,1.86,49.29,98.88956245305285,0.75,7134.89187857163,1.28,0.09,0.04,145.11
fcc18_trace_3.txt.csv,QAOCS_BBA,2.56,0.76,14.32,97.33828863470983,2.77,2485.7250493448246,1.59,0.10,0.25,47.85
ghent_trace_3.txt.csv,QAOCS_BBA,2.37,2.16,40.67,98.90740201566332,0.84,7332.47867636293,1.47,0.12,0.04,146.77
lumos5g_trace_3.txt.csv,QAOCS_BBA,2.20,1.79,51.19,98.45054922335245,1.59,6994.453317982123,1.37,0.08,0.04,130.38
oboe_trace_0.txt.csv,QAOCS_BBA,2.37,0.63,10.46,97.74946674279226,2.52,2068.0122528289266,2.90,1.25,0.25,43.42
oboe_trace_4.txt.csv,QAOCS_BBA,2.19,0.98,15.41,98.63234521329757,0.83,3763.217452690085,1.35,0.09,0.14,72.73
ghent_trace_4.txt.csv,QAOCS_BBA,2.12,1.72,49.29,98.61644544234522,1.45,7104.500819199239,1.30,0.08,0.04,132.06
lumos5g_trace_2.txt.csv,QAOCS_BBA,2.14,1.87,52.19,98.78529481129733,1.20,7530.959873734622,1.33,0.08,0.04,140.35
lumos5g_trace_5.txt.csv,QAOCS_BBA,2.52,2.23,49.66,98.21383703562957,1.21,7259.254505437553,1.54,0.08,0.05,145.00
fcc18_trace_0.txt.csv,QAOCS_BBA,2.30,0.64,9.04,97.77860221545151,2.66,2012.6404634379162,2.86,1.04,0.33,44.65
lab_trace_1.txt.csv,QAOCS_BBA,2.09,1.64,46.55,98.38208534438128,1.22,5967.569136865168,1.30,0.08,0.04,125.94
oboe_trace_1.txt.csv,QAOCS_BBA,2.83,0.45,5.93,97.46859410504507,2.85,1373.998447629009,21.05,33.91,0.16,25.69
hsr_trace_2.txt.csv,QAOCS_BBA,2.06,1.82,42.44,98.8782143153412,0.98,7409.840800377349,1.28,0.08,0.04,142.34
