File,Method,Average Duration(s),Average Size(MB),Average Buffer State(s),Average VMAF Score,Average VMAF Smoothness,Average Bitrate(bps),Stall Ratio(%),Stall Time(s),Switch Ratio(%),Total Size(MB)
lumos5g_trace_3.csv,QAOCS-RBA,2.53,2.33,45.82,98.57495668458134,0.81,6950.691431939246,1.56,0.08,0.03,149.29
ghent_trace_2.csv,QAOCS-RBA,2.05,1.85,48.61,98.95814673889305,0.86,7463.466991897186,1.27,0.08,0.05,146.28
lumos5g_trace_4.csv,QAOCS-MPC,1.83,1.55,48.97,98.89481045965026,1.08,7322.974467621048,1.14,0.26,0.15,136.21
oboe_trace_2.csv,QAOCS-MPC,2.29,0.78,8.36,98.5153913741259,1.19,3570.7649408000234,1.43,0.10,0.60,54.32
hsr_trace_2.csv,QAOCS-MPC,1.91,1.44,43.64,99.06190319917144,0.70,6734.886386608967,1.19,0.08,0.20,121.30
oboe_trace_1.csv,QAOCS-MPC,2.28,0.35,5.12,98.23890414787905,1.50,1293.9673165689862,21.13,29.40,0.34,24.82
hsr_trace_1.csv,QAOCS-MPC,2.88,1.47,30.30,98.51772264848431,1.15,5248.097830271691,1.79,0.10,0.48,82.53
fcc18_trace_3.csv,QAOCS-MPC,2.36,0.71,9.78,98.51392936354787,1.04,3208.651850723988,1.45,0.10,0.70,48.92
fcc18_trace_1.csv,QAOCS-MPC,2.01,1.01,8.29,98.75495268564865,1.03,5018.565262401389,2.50,1.76,0.61,80.47
lumos5g_trace_1.csv,QAOCS-MPC,2.15,1.84,49.05,98.53872451838095,1.49,7230.373205641665,1.33,0.08,0.13,138.31
lab_trace_1.csv,QAOCS-MPC,2.07,1.85,46.29,98.68829057169818,0.71,6656.276804033629,1.27,0.08,0.13,146.35
fcc18_trace_2.csv,QAOCS-MPC,2.15,0.50,6.32,98.7156839604841,1.02,2337.6379450642735,2.67,0.89,0.72,37.16
ghent_trace_1.csv,QAOCS-MPC,2.21,1.85,49.43,98.84106532639275,0.90,7253.134701956248,1.37,0.12,0.10,135.28
hsr_trace_3.csv,QAOCS-MPC,2.04,0.90,25.95,98.69042415102538,0.85,4512.2854790495285,1.23,0.09,0.30,72.86
oboe_trace_3.csv,QAOCS-MPC,2.13,0.98,6.05,99.05173476230296,0.73,5016.212036292727,1.30,0.58,0.55,75.79
ghent_trace_0.csv,QAOCS-MPC,2.11,1.98,47.07,98.9117851851176,0.81,7834.323979524724,1.32,0.10,0.03,150.24
lab_trace_3.csv,QAOCS-MPC,2.41,2.02,48.52,98.82258196508403,0.86,6909.866696948436,1.47,0.08,0.10,137.25
ghent_trace_3.csv,QAOCS-MPC,1.91,1.28,46.89,98.78982552035974,1.01,6193.769909836705,1.19,0.08,0.21,107.54
lab_trace_2.csv,QAOCS-MPC,2.08,1.79,48.44,98.85339488830988,0.87,7065.289256299938,1.30,0.09,0.09,137.54
oboe_trace_0.csv,QAOCS-MPC,2.24,0.59,11.37,98.71171825934628,1.30,2848.707138264939,1.39,0.09,0.65,42.64
lumos5g_trace_2.csv,QAOCS-MPC,2.03,1.63,46.78,98.55606035907105,1.28,7048.205013933671,1.27,0.08,0.09,128.87
lumos5g_trace_3.csv,QAOCS-MPC,1.79,1.55,52.34,98.84153586213137,0.81,7616.521781344611,1.11,0.08,0.08,139.27
ghent_trace_2.csv,QAOCS-MPC,2.37,2.15,46.64,98.77955696101098,0.89,7071.2069670500605,1.47,0.09,0.06,146.39
lumos5g_trace_4.csv,QAOCS-BOLA,2.27,1.93,49.19,98.77571201511566,1.16,7258.344622128382,1.39,0.10,0.07,138.75
oboe_trace_2.csv,QAOCS-BOLA,2.15,0.70,25.56,97.87785571655665,2.40,2331.737631653945,2.67,3.95,0.27,52.86
hsr_trace_2.csv,QAOCS-BOLA,2.21,1.89,45.95,98.85116048682262,0.81,7396.746828899658,1.35,0.08,0.05,140.14
oboe_trace_1.csv,QAOCS-BOLA,2.48,0.36,9.25,97.7109920918184,3.01,1190.427108032449,7.69,18.77,0.03,23.37
hsr_trace_1.csv,QAOCS-BOLA,2.20,1.33,20.35,98.78206659438679,0.88,5584.311296997868,1.37,0.09,0.33,96.73
fcc18_trace_3.csv,QAOCS-BOLA,2.09,0.52,26.61,98.62661400729827,1.06,1985.0156837381514,1.30,0.10,0.14,39.92
fcc18_trace_1.csv,QAOCS-BOLA,2.50,1.00,24.39,98.54359472402398,0.97,3619.4293561648833,1.54,0.10,0.25,65.09
lumos5g_trace_1.csv,QAOCS-BOLA,2.20,1.72,48.24,98.75604364780392,1.11,6811.675981279772,1.37,0.09,0.04,125.27
lab_trace_1.csv,QAOCS-BOLA,2.09,1.94,47.26,98.67239902028008,1.20,7032.534165505633,1.30,0.10,0.04,149.03
fcc18_trace_2.csv,QAOCS-BOLA,2.39,0.41,39.18,98.53606700206414,1.58,1464.9359918200457,1.47,0.54,0.06,27.60
ghent_trace_1.csv,QAOCS-BOLA,2.03,1.83,43.95,98.66831861006797,1.15,7481.829502108742,1.25,0.09,0.06,146.69
hsr_trace_3.csv,QAOCS-BOLA,2.51,1.26,16.74,98.62816042827662,1.14,4549.091304067785,6.25,19.78,0.34,80.80
oboe_trace_3.csv,QAOCS-BOLA,2.12,0.91,21.40,98.82876250702546,0.87,3599.8916586082523,1.32,0.09,0.39,69.47
ghent_trace_0.csv,QAOCS-BOLA,2.03,1.86,50.67,98.94147536351433,0.73,7468.8817423683695,1.27,0.09,0.04,147.08
lab_trace_3.csv,QAOCS-BOLA,2.17,1.79,49.23,98.96053563531427,0.60,7869.037477385413,1.33,0.09,0.04,134.23
ghent_trace_3.csv,QAOCS-BOLA,2.60,2.49,39.95,98.37630533067427,1.55,7706.605776664005,1.61,0.09,0.05,154.49
lab_trace_2.csv,QAOCS-BOLA,1.68,1.52,47.16,98.70911174475398,0.89,7462.790188029281,1.03,0.09,0.03,147.08
oboe_trace_0.csv,QAOCS-BOLA,2.20,0.56,19.37,98.34700350578875,1.55,2061.1409582866895,2.74,4.02,0.22,40.58
lumos5g_trace_2.csv,QAOCS-BOLA,2.26,1.96,50.58,98.36931836206286,1.72,7078.857269556985,1.41,0.08,0.04,139.44
lumos5g_trace_3.csv,QAOCS-BOLA,1.94,1.58,50.24,98.59890674694334,1.05,6981.590534608203,1.19,0.08,0.05,132.56
ghent_trace_2.csv,QAOCS-BOLA,2.35,2.46,48.73,98.95126579061417,0.67,8589.790025915407,1.45,0.11,0.04,169.98
oboe_trace_2.txt.csv,QAOCS-BBA,2.29,0.74,11.95,97.98617190217949,2.16,2527.853079847348,1.43,0.10,0.21,51.97
fcc18_trace_2.txt.csv,QAOCS-BBA,2.64,0.62,8.98,97.83033429852215,2.81,1974.4581179015793,4.84,4.94,0.34,38.40
fcc18_trace_1.txt.csv,QAOCS-BBA,2.24,1.04,17.45,98.68570440161895,1.24,3841.7949252207814,1.37,0.41,0.14,75.63
ghent_trace_0.txt.csv,QAOCS-BBA,1.82,1.61,48.41,98.59906624951691,1.12,7025.047801705591,1.10,0.08,0.03,146.16
lumos5g_trace_4.txt.csv,QAOCS-BBA,2.10,1.78,49.35,98.65668333537518,0.91,6813.832515494399,1.30,0.09,0.04,137.20
ghent_trace_1.txt.csv,QAOCS-BBA,2.50,2.17,45.86,98.67216738254108,1.04,7378.395744676032,1.54,0.09,0.05,140.90
oboe_trace_3.txt.csv,QAOCS-BBA,1.99,0.87,17.58,97.72625068393369,2.97,3684.1982122344816,1.23,0.21,0.20,70.72
lab_trace_2.txt.csv,QAOCS-BBA,2.03,1.68,48.39,98.76508948869001,0.88,6962.096710537665,1.23,0.11,0.04,136.12
lumos5g_trace_1.txt.csv,QAOCS-BBA,1.94,1.63,48.02,98.76192054202563,0.98,6519.221330252647,1.20,0.08,0.04,135.34
ghent_trace_2.txt.csv,QAOCS-BBA,1.97,1.72,45.97,98.92336633668432,0.91,7552.079437754213,1.22,0.09,0.04,141.16
lab_trace_3.txt.csv,QAOCS-BBA,2.28,2.11,47.10,98.79935211785241,0.81,7160.713852490757,1.39,0.12,0.04,151.60
hsr_trace_3.txt.csv,QAOCS-BBA,2.17,1.05,17.54,98.33876140719468,1.72,4421.745047422775,5.41,8.08,0.16,77.66
hsr_trace_1.txt.csv,QAOCS-BBA,2.06,1.21,20.15,98.74591321705253,1.08,5017.471056387409,1.27,0.10,0.22,95.47
fcc18_trace_3.txt.csv,QAOCS-BBA,2.56,0.76,14.32,97.33828863470983,2.77,2485.7250493448246,1.59,0.10,0.25,47.85
ghent_trace_3.txt.csv,QAOCS-BBA,2.37,2.16,40.67,98.90740201566332,0.84,7332.47867636293,1.47,0.12,0.04,146.77
lumos5g_trace_3.txt.csv,QAOCS-BBA,2.20,1.79,51.19,98.45054922335245,1.59,6994.453317982123,1.37,0.08,0.04,130.38
oboe_trace_0.txt.csv,QAOCS-BBA,2.37,0.63,10.46,97.74946674279226,2.52,2068.0122528289266,2.90,1.25,0.25,43.42
lumos5g_trace_2.txt.csv,QAOCS-BBA,2.14,1.87,52.19,98.78529481129733,1.20,7530.959873734622,1.33,0.08,0.04,140.35
lab_trace_1.txt.csv,QAOCS-BBA,2.09,1.64,46.55,98.38208534438128,1.22,5967.569136865168,1.30,0.08,0.04,125.94
oboe_trace_1.txt.csv,QAOCS-BBA,2.83,0.45,5.93,97.46859410504507,2.85,1373.998447629009,21.05,33.91,0.16,25.69
hsr_trace_2.txt.csv,QAOCS-BBA,2.06,1.82,42.44,98.8782143153412,0.98,7409.840800377349,1.28,0.08,0.04,142.34
lumos5g_trace_4.csv,QAOCS-PENSIEVE,2.52,2.02,46.15,98.41234805317306,1.42,6293.677333821868,1.56,0.14,0.06,129.45
oboe_trace_2.csv,QAOCS-PENSIEVE,2.65,0.79,17.07,98.51870293274588,1.16,3001.4802148180315,1.64,0.18,0.20,48.38
hsr_trace_2.csv,QAOCS-PENSIEVE,2.21,2.14,36.31,98.88787673814853,0.73,8019.287841414532,1.37,0.09,0.05,156.33
oboe_trace_1.csv,QAOCS-PENSIEVE,3.45,0.45,14.61,97.78841687299473,2.47,1171.337647689531,6.25,16.30,0.04,21.58
hsr_trace_1.csv,QAOCS-PENSIEVE,1.92,1.27,9.70,98.70526790494087,1.08,5630.437345028246,1.19,0.09,0.24,106.70
fcc18_trace_3.csv,QAOCS-PENSIEVE,1.95,0.55,14.01,97.86758064033229,1.92,2335.426881941865,1.20,0.09,0.13,45.53
fcc18_trace_1.csv,QAOCS-PENSIEVE,1.88,0.92,12.68,98.61101072611181,1.18,4086.8344509981844,2.33,0.76,0.15,79.46
lumos5g_trace_1.csv,QAOCS-PENSIEVE,2.09,1.92,49.10,98.75220420441707,0.99,7416.742196334645,1.30,0.08,0.05,147.52
lab_trace_1.csv,QAOCS-PENSIEVE,2.04,1.86,50.67,98.8078764889656,0.85,7383.459648289024,1.27,0.10,0.03,147.13
fcc18_trace_2.csv,QAOCS-PENSIEVE,2.07,0.43,17.17,98.4223379611306,1.45,1968.8196593515797,1.28,0.40,0.37,33.20
ghent_trace_1.csv,QAOCS-PENSIEVE,2.15,1.91,48.03,99.01478501701995,0.81,7243.527539545273,1.33,0.09,0.05,143.17
hsr_trace_3.csv,QAOCS-PENSIEVE,2.41,1.40,10.40,98.39045249894319,1.41,5107.945528825459,10.45,42.39,0.22,94.01
oboe_trace_3.csv,QAOCS-PENSIEVE,2.11,0.92,12.62,98.46961768481013,1.26,3692.677310275035,1.32,0.23,0.21,69.75
ghent_trace_0.csv,QAOCS-PENSIEVE,2.37,2.20,46.67,98.624116253912,1.18,7183.53902161745,1.47,0.08,0.06,149.80
lab_trace_3.csv,QAOCS-PENSIEVE,2.46,2.43,45.71,98.84899315589738,0.87,7637.042925575987,1.52,0.25,0.03,160.07
ghent_trace_3.csv,QAOCS-PENSIEVE,2.19,1.83,42.94,98.78625795722455,0.86,7279.276342214958,1.35,0.09,0.05,135.06
lab_trace_2.csv,QAOCS-PENSIEVE,1.73,1.50,46.33,98.79602943664028,1.05,6737.493277208554,1.08,0.09,0.04,139.70
oboe_trace_0.csv,QAOCS-PENSIEVE,2.98,0.70,16.81,98.09409979855931,1.80,2316.8889385105326,1.82,0.10,0.27,38.54
lumos5g_trace_2.csv,QAOCS-PENSIEVE,2.14,1.79,50.01,98.4387211189891,1.70,7009.879375460982,1.32,0.08,0.03,136.33
lumos5g_trace_3.csv,QAOCS-PENSIEVE,2.30,2.03,50.08,98.55115558763683,1.52,7310.652012723153,1.43,0.08,0.03,142.06
ghent_trace_2.csv,QAOCS-PENSIEVE,1.98,1.94,44.48,98.50001304873533,1.62,7751.5181329183015,1.23,0.08,0.05,157.02
oboe_trace_2.txt.csv,SEGUE-RBA,4.12,0.90,38.84,93.52467028726569,3.42,1735.1725577992306,5.13,3.38,0.56,35.19
fcc18_trace_2.txt.csv,SEGUE-RBA,4.12,0.44,16.95,89.85185949929344,3.79,880.6121589629797,5.13,9.82,0.10,17.20
fcc18_trace_1.txt.csv,SEGUE-RBA,4.12,1.27,41.78,97.59877129577052,1.79,2578.616989426883,5.13,1.72,0.21,49.51
ghent_trace_0.txt.csv,SEGUE-RBA,4.12,2.42,49.08,98.66576701963967,1.27,4990.963179284903,5.13,0.29,0.10,94.47
lumos5g_trace_4.txt.csv,SEGUE-RBA,4.12,2.42,49.67,98.66576701963967,1.27,4990.963179284903,5.13,0.18,0.10,94.47
ghent_trace_1.txt.csv,SEGUE-RBA,4.12,2.42,48.41,98.66576701963967,1.27,4990.963179284903,5.13,0.37,0.10,94.47
oboe_trace_3.txt.csv,SEGUE-RBA,4.12,1.18,38.68,96.97244457991977,2.36,2371.1462179831824,5.13,1.77,0.31,45.92
lab_trace_2.txt.csv,SEGUE-RBA,4.12,2.42,46.61,98.66576701963967,1.27,4990.963179284903,5.13,0.62,0.10,94.47
lumos5g_trace_1.txt.csv,SEGUE-RBA,4.12,2.42,49.41,98.66576701963967,1.27,4990.963179284903,5.13,0.23,0.10,94.47
ghent_trace_2.txt.csv,SEGUE-RBA,4.12,2.42,48.80,98.66576701963967,1.27,4990.963179284903,5.13,0.35,0.10,94.47
lab_trace_3.txt.csv,SEGUE-RBA,4.12,2.42,47.79,98.66576701963967,1.27,4990.963179284903,5.13,0.50,0.10,94.47
hsr_trace_3.txt.csv,SEGUE-RBA,4.12,1.60,34.97,96.73622057354058,1.81,3172.712041571517,5.13,12.75,0.41,62.34
hsr_trace_1.txt.csv,SEGUE-RBA,4.12,1.94,35.62,98.36004591953429,1.45,3869.4662209872154,5.13,0.66,0.31,75.69
fcc18_trace_3.txt.csv,SEGUE-RBA,4.12,0.78,37.42,92.3514169821023,3.35,1534.7309717090923,5.13,2.86,0.41,30.51
ghent_trace_3.txt.csv,SEGUE-RBA,4.12,2.42,48.61,98.66576701963967,1.27,4990.963179284903,5.13,0.38,0.10,94.47
lumos5g_trace_3.txt.csv,SEGUE-RBA,4.12,2.42,49.37,98.66576701963967,1.27,4990.963179284903,5.13,0.24,0.10,94.47
oboe_trace_0.txt.csv,SEGUE-RBA,4.12,0.79,39.61,92.3097049088994,3.64,1504.6721877262312,5.13,3.90,0.51,30.62
lumos5g_trace_2.txt.csv,SEGUE-RBA,4.12,2.42,49.37,98.66576701963967,1.27,4990.963179284903,5.13,0.25,0.10,94.47
lab_trace_1.txt.csv,SEGUE-RBA,4.12,2.42,48.79,98.66576701963967,1.27,4990.963179284903,5.13,0.31,0.10,94.47
oboe_trace_1.txt.csv,SEGUE-RBA,4.12,0.44,25.79,89.85185949929344,3.79,880.6121589629797,5.13,9.17,0.10,17.20
hsr_trace_2.txt.csv,SEGUE-RBA,4.12,2.35,41.75,98.57952877010943,1.19,4786.401112823536,5.13,1.19,0.26,91.53
oboe_trace_2.txt.csv,SEGUE-MPC,4.47,1.52,19.47,96.00204217148612,2.11,2822.3355237701635,5.56,1.75,0.44,54.76
fcc18_trace_2.txt.csv,SEGUE-MPC,4.47,0.49,15.71,90.04602930019335,3.55,892.5745334307519,5.56,4.65,0.33,17.72
fcc18_trace_1.txt.csv,SEGUE-MPC,4.47,2.07,23.28,97.21655136154823,1.90,3795.2912009385304,5.56,0.94,0.36,74.40
ghent_trace_0.txt.csv,SEGUE-MPC,4.47,2.50,49.73,97.72429011204758,1.49,4587.835733786201,5.56,0.22,0.31,90.07
lumos5g_trace_4.txt.csv,SEGUE-MPC,4.47,2.46,50.14,97.44608987847934,1.53,4522.775006564149,5.56,0.17,0.31,88.65
ghent_trace_1.txt.csv,SEGUE-MPC,4.47,2.50,49.30,97.59141350736438,1.49,4574.637505840574,5.56,0.26,0.31,89.83
oboe_trace_3.txt.csv,SEGUE-MPC,4.47,2.16,20.54,97.49704694411444,1.64,3916.5618607598954,5.56,0.96,0.47,77.69
lab_trace_2.txt.csv,SEGUE-MPC,4.47,2.44,48.21,97.71171558674541,1.50,4485.943423860032,5.56,0.39,0.33,87.97
lumos5g_trace_1.txt.csv,SEGUE-MPC,4.47,2.48,49.98,97.67840483256563,1.53,4549.488120867161,5.56,0.20,0.31,89.13
ghent_trace_2.txt.csv,SEGUE-MPC,4.47,2.50,49.50,97.59141350736438,1.49,4574.637505840574,5.56,0.25,0.31,89.83
lab_trace_3.txt.csv,SEGUE-MPC,4.47,2.52,48.76,97.76410524060589,1.52,4628.985698014918,5.56,0.33,0.28,90.82
hsr_trace_3.txt.csv,SEGUE-MPC,4.47,1.70,32.80,94.9696649804893,2.34,3147.234726217246,5.56,5.55,0.44,61.32
hsr_trace_1.txt.csv,SEGUE-MPC,4.47,2.26,35.14,97.27146890278104,2.08,4061.6965960655234,5.56,0.41,0.44,81.25
fcc18_trace_3.txt.csv,SEGUE-MPC,4.47,1.30,25.13,94.87208407044984,2.12,2332.576744961035,5.56,1.51,0.56,46.67
ghent_trace_3.txt.csv,SEGUE-MPC,4.47,2.50,49.44,97.59141350736438,1.49,4574.637505840574,5.56,0.27,0.31,89.83
lumos5g_trace_3.txt.csv,SEGUE-MPC,4.47,2.48,49.92,97.67840483256563,1.53,4549.488120867161,5.56,0.20,0.31,89.13
oboe_trace_0.txt.csv,SEGUE-MPC,4.47,1.13,19.56,94.39135646094293,2.64,2094.098814556695,5.56,2.01,0.56,40.81
lumos5g_trace_2.txt.csv,SEGUE-MPC,4.47,2.48,49.93,97.67840483256563,1.53,4549.488120867161,5.56,0.21,0.31,89.13
lab_trace_1.txt.csv,SEGUE-MPC,4.47,2.46,49.63,97.41452159700309,1.53,4522.753131670486,5.56,0.24,0.31,88.56
oboe_trace_1.txt.csv,SEGUE-MPC,4.47,0.60,16.78,90.67818957987873,3.72,1116.4494874539193,5.56,5.57,0.33,21.69
hsr_trace_2.txt.csv,SEGUE-MPC,4.47,2.42,44.29,97.6719004581871,1.47,4444.793459631317,5.56,0.67,0.36,87.22
oboe_trace_2.txt.csv,SEGUE-BOLA,4.73,1.53,19.53,92.81727955464693,8.24,2821.276500133366,5.88,1.75,0.68,52.01
fcc18_trace_2.txt.csv,SEGUE-BOLA,4.73,0.54,9.30,88.06422938250358,4.10,952.0744906579915,8.82,15.70,0.12,18.26
fcc18_trace_1.txt.csv,SEGUE-BOLA,4.73,2.24,21.08,95.91639512554102,3.82,4026.1645876735856,5.88,0.94,0.38,76.09
ghent_trace_0.txt.csv,SEGUE-BOLA,4.73,2.63,50.04,97.79410387114488,1.55,4690.608373733832,5.88,0.22,0.21,89.58
lumos5g_trace_4.txt.csv,SEGUE-BOLA,4.73,2.63,50.58,97.79410387114488,1.55,4690.608373733832,5.88,0.17,0.21,89.58
ghent_trace_1.txt.csv,SEGUE-BOLA,4.73,2.63,49.58,97.79410387114488,1.55,4690.608373733832,5.88,0.26,0.21,89.58
oboe_trace_3.txt.csv,SEGUE-BOLA,4.73,2.11,20.70,95.25768566168585,6.41,3751.6517979691516,5.88,0.96,0.56,71.58
lab_trace_2.txt.csv,SEGUE-BOLA,4.73,2.63,48.06,97.79410387114488,1.55,4690.608373733832,5.88,0.39,0.21,89.58
lumos5g_trace_1.txt.csv,SEGUE-BOLA,4.73,2.63,50.31,97.79410387114488,1.55,4690.608373733832,5.88,0.20,0.21,89.58
ghent_trace_2.txt.csv,SEGUE-BOLA,4.73,2.63,49.90,97.79410387114488,1.55,4690.608373733832,5.88,0.25,0.21,89.58
lab_trace_3.txt.csv,SEGUE-BOLA,4.73,2.63,49.06,97.79410387114488,1.55,4690.608373733832,5.88,0.33,0.21,89.58
hsr_trace_3.txt.csv,SEGUE-BOLA,4.73,1.99,22.10,94.29339085176542,4.39,3520.315055272577,5.88,5.55,0.38,67.50
hsr_trace_1.txt.csv,SEGUE-BOLA,4.73,2.63,30.89,97.79410387114488,1.55,4690.608373733832,5.88,0.41,0.21,89.58
fcc18_trace_3.txt.csv,SEGUE-BOLA,4.73,1.35,17.56,91.0968565366681,7.18,2181.6095024212163,5.88,1.51,0.56,45.83
ghent_trace_3.txt.csv,SEGUE-BOLA,4.73,2.63,49.69,97.79410387114488,1.55,4690.608373733832,5.88,0.27,0.21,89.58
lumos5g_trace_3.txt.csv,SEGUE-BOLA,4.73,2.63,50.29,97.79410387114488,1.55,4690.608373733832,5.88,0.20,0.21,89.58
oboe_trace_0.txt.csv,SEGUE-BOLA,4.73,1.24,17.95,91.47296271730343,7.69,2265.638614681426,5.88,2.01,0.62,42.20
lumos5g_trace_2.txt.csv,SEGUE-BOLA,4.73,2.63,50.27,97.79410387114488,1.55,4690.608373733832,5.88,0.21,0.21,89.58
lab_trace_1.txt.csv,SEGUE-BOLA,4.73,2.63,49.87,97.79410387114488,1.55,4690.608373733832,5.88,0.24,0.21,89.58
oboe_trace_1.txt.csv,SEGUE-BOLA,4.73,0.71,12.99,89.3444543991399,5.98,1214.5502670170008,11.76,23.97,0.24,24.15
hsr_trace_2.txt.csv,SEGUE-BOLA,4.73,2.63,43.33,97.79410387114488,1.55,4690.608373733832,5.88,0.67,0.21,89.58
oboe_trace_2.txt.csv,SEGUE-BBA,4.73,1.42,29.79,96.11624028286234,2.41,2487.7788181544056,5.88,1.75,0.35,48.41
fcc18_trace_2.txt.csv,SEGUE-BBA,4.73,0.49,13.71,88.12432195267274,3.52,847.1166644398928,5.88,4.65,0.15,16.79
fcc18_trace_1.txt.csv,SEGUE-BBA,4.73,2.02,31.57,97.31524778875128,2.03,3510.8585867232537,5.88,0.94,0.29,68.61
ghent_trace_0.txt.csv,SEGUE-BBA,4.73,2.53,50.19,97.79533572344447,1.53,4512.858372975138,5.88,0.22,0.26,86.04
lumos5g_trace_4.txt.csv,SEGUE-BBA,4.73,2.53,50.58,97.79533572344447,1.53,4512.858372975138,5.88,0.17,0.26,86.04
ghent_trace_1.txt.csv,SEGUE-BBA,4.73,2.53,49.82,97.79533572344447,1.53,4512.858372975138,5.88,0.26,0.26,86.04
oboe_trace_3.txt.csv,SEGUE-BBA,4.73,1.89,31.19,97.27272767058206,1.96,3225.863467502253,5.88,0.96,0.35,64.32
lab_trace_2.txt.csv,SEGUE-BBA,4.73,2.53,48.63,97.79533572344447,1.53,4512.858372975138,5.88,0.39,0.26,86.04
lumos5g_trace_1.txt.csv,SEGUE-BBA,4.73,2.53,50.38,97.79533572344447,1.53,4512.858372975138,5.88,0.20,0.26,86.04
ghent_trace_2.txt.csv,SEGUE-BBA,4.73,2.53,50.05,97.79533572344447,1.53,4512.858372975138,5.88,0.25,0.26,86.04
lab_trace_3.txt.csv,SEGUE-BBA,4.73,2.53,49.40,97.79533572344447,1.53,4512.858372975138,5.88,0.33,0.26,86.04
hsr_trace_3.txt.csv,SEGUE-BBA,4.73,1.87,29.52,95.25728940407053,2.14,3173.3102330903907,5.88,5.55,0.35,63.58
hsr_trace_1.txt.csv,SEGUE-BBA,4.73,2.42,38.56,97.70890603243667,1.66,4246.324064987009,5.88,0.41,0.26,82.19
fcc18_trace_3.txt.csv,SEGUE-BBA,4.73,1.24,26.61,94.85832732673414,2.91,2157.9551774294214,5.88,1.51,0.32,41.99
ghent_trace_3.txt.csv,SEGUE-BBA,4.73,2.53,49.90,97.79533572344447,1.53,4512.858372975138,5.88,0.27,0.26,86.04
lumos5g_trace_3.txt.csv,SEGUE-BBA,4.73,2.53,50.36,97.79533572344447,1.53,4512.858372975138,5.88,0.20,0.26,86.04
oboe_trace_0.txt.csv,SEGUE-BBA,4.73,1.13,25.61,94.3638724128523,3.21,1985.7775863306913,5.88,2.01,0.32,38.49
lumos5g_trace_2.txt.csv,SEGUE-BBA,4.73,2.53,50.36,97.79533572344447,1.53,4512.858372975138,5.88,0.21,0.26,86.04
lab_trace_1.txt.csv,SEGUE-BBA,4.73,2.53,50.06,97.79533572344447,1.53,4512.858372975138,5.88,0.24,0.26,86.04
oboe_trace_1.txt.csv,SEGUE-BBA,4.73,0.59,17.50,89.87288419614826,4.02,984.309632558792,5.88,5.57,0.35,19.89
hsr_trace_2.txt.csv,SEGUE-BBA,4.73,2.45,45.16,97.7546067108394,1.57,4310.42678744082,5.88,0.67,0.32,83.43
